geometry,OBJECTID,Shape,CAPTURE,ACQ_MONTH,ACQ_YEAR,RUN,RUN_ALPHA,PHOTO,F_PLANE,F,HAGL,SCALE,Shape_Length,Shape_Area,MISSING
Geocortex.Gis.Geometries.Polygon,1212,,1998,MAY,1998,3,None,42,0.23,0.1532,2490,0,14951.9192001268,13972492.9847266,
Geocortex.Gis.Geometries.Polygon,1213,,1998,MAY,1998,3,None,43,0.23,0.1532,2490,0,14951.9197573136,13972494.0261075,
Geocortex.Gis.Geometries.Polygon,1214,,1998,MAY,1998,3,None,44,0.23,0.1532,2490,0,14951.9232902929,13972500.6292297,
Geocortex.Gis.Geometries.Polygon,1215,,1998,MAY,1998,3,None,45,0.23,0.1532,2490,0,14951.9272960997,13972508.1161904,
Geocortex.Gis.Geometries.Polygon,1216,,1998,MAY,1998,3,None,46,0.23,0.1532,2490,0,14951.929986304,13972513.1442262,
Geocortex.Gis.Geometries.Polygon,1217,,1998,MAY,1998,3,None,47,0.23,0.1532,2490,0,14951.927929654,13972509.3003248,
Geocortex.Gis.Geometries.Polygon,1218,,1998,MAY,1998,3,None,48,0.23,0.1532,2490,0,14951.9134719957,13972482.2788866,
Geocortex.Gis.Geometries.Polygon,1219,,1998,MAY,1998,3,None,49,0.23,0.1532,2490,0,14951.8991134438,13972455.4425923,
Geocortex.Gis.Geometries.Polygon,1220,,1998,MAY,1998,3,None,50,0.23,0.1532,2490,0,14951.9106156422,13972476.9404306,
Geocortex.Gis.Geometries.Polygon,1221,,1998,MAY,1998,3,None,51,0.23,0.1532,2490,0,14951.9253137418,13972504.4112887,
Geocortex.Gis.Geometries.Polygon,1222,,1998,MAY,1998,3,None,52,0.23,0.1532,2490,0,14951.9330366861,13972518.8454848,
Geocortex.Gis.Geometries.Polygon,1223,,1998,MAY,1998,3,None,53,0.23,0.1532,2490,0,14951.9359906177,13972524.3663274,
Geocortex.Gis.Geometries.Polygon,1224,,1998,MAY,1998,3,None,54,0.23,0.1532,2490,0,14951.9367332827,13972525.7543154,
Geocortex.Gis.Geometries.Polygon,1225,,1998,MAY,1998,3,None,55,0.23,0.1532,2490,0,14951.9281209285,13972509.6579036,
Geocortex.Gis.Geometries.Polygon,1226,,1998,MAY,1998,3,None,56,0.23,0.1532,2490,0,14951.9184507865,13972491.584487,
Geocortex.Gis.Geometries.Polygon,1227,,1998,MAY,1998,3,None,57,0.23,0.1532,2490,0,14951.9213525345,13972497.0077927,
Geocortex.Gis.Geometries.Polygon,1228,,1998,MAY,1998,3,None,58,0.23,0.1532,2490,0,14951.9308153094,13972514.6935846,
Geocortex.Gis.Geometries.Polygon,1229,,1998,MAY,1998,3,None,59,0.23,0.1532,2490,0,14951.9411782395,13972534.0617436,
Geocortex.Gis.Geometries.Polygon,1230,,1998,APR,1998,3,None,59,0.23,0.1532,2490,0,14951.9823914866,13972611.0892352,
Geocortex.Gis.Geometries.Polygon,1231,,1998,MAY,1998,3,None,60,0.23,0.1532,2490,0,14951.9485572675,13972547.8531148,
Geocortex.Gis.Geometries.Polygon,1232,,1998,APR,1998,3,None,60,0.23,0.1532,2490,0,14951.9763586795,13972599.8138771,
Geocortex.Gis.Geometries.Polygon,1233,,1998,MAY,1998,3,None,61,0.23,0.1532,2490,0,14951.9513888547,13972553.1453537,
Geocortex.Gis.Geometries.Polygon,1234,,1998,APR,1998,3,None,61,0.23,0.1532,2490,0,14951.967690675,13972583.6133439,
Geocortex.Gis.Geometries.Polygon,1235,,1998,MAY,1998,3,None,62,0.23,0.1532,2490,0,14951.9536688556,13972557.4066712,
Geocortex.Gis.Geometries.Polygon,1236,,1998,MAY,1998,3,None,63,0.23,0.1532,2490,0,14951.9561231339,13972561.9937127,
Geocortex.Gis.Geometries.Polygon,1237,,1998,MAY,1998,3,None,64,0.23,0.1532,2490,0,14951.957857084,13972565.2344254,
Geocortex.Gis.Geometries.Polygon,1238,,1998,MAY,1998,3,None,65,0.23,0.1532,2490,0,14951.9675753912,13972583.3978865,
Geocortex.Gis.Geometries.Polygon,1239,,1998,MAY,1998,3,None,66,0.23,0.1532,2490,0,14951.9767323364,13972600.5121917,
Geocortex.Gis.Geometries.Polygon,1240,,1998,MAY,1998,3,None,67,0.23,0.1532,2490,0,14951.9813127673,13972609.0730568,
Geocortex.Gis.Geometries.Polygon,1241,,1998,MAY,1998,3,None,68,0.23,0.1532,2490,0,14951.9850171267,13972615.9965382,
Geocortex.Gis.Geometries.Polygon,1242,,1998,MAY,1998,3,None,69,0.23,0.1532,2490,0,14951.978333602,13972603.5050606,
Geocortex.Gis.Geometries.Polygon,1243,,1998,MAY,1998,3,None,70,0.23,0.1532,2490,0,14951.9695271824,13972587.0458771,
Geocortex.Gis.Geometries.Polygon,1244,,1998,MAY,1998,3,None,71,0.23,0.1532,2490,0,14951.9674169059,13972583.1017283,
Geocortex.Gis.Geometries.Polygon,1245,,1998,MAY,1998,3,None,72,0.23,0.1532,2490,0,14951.965999439,13972580.4525139,
Geocortex.Gis.Geometries.Polygon,1246,,1998,MAY,1998,3,None,73,0.23,0.1532,2490,0,14951.9690395262,13972586.1344135,
Geocortex.Gis.Geometries.Polygon,1247,,1998,MAY,1998,3,None,74,0.23,0.1532,2490,0,14951.9654715313,13972579.4658134,
Geocortex.Gis.Geometries.Polygon,1248,,1998,MAY,1998,3,None,75,0.23,0.1532,2490,0,14951.9607448292,13972570.6315871,
Geocortex.Gis.Geometries.Polygon,1249,,1998,MAY,1998,3,None,76,0.23,0.1532,2490,0,14951.958866815,13972567.1215473,
Geocortex.Gis.Geometries.Polygon,1250,,1998,MAY,1998,3,None,77,0.23,0.1532,2490,0,14951.9613103568,13972571.6885871,
Geocortex.Gis.Geometries.Polygon,1251,,1998,MAY,1998,3,None,78,0.23,0.1532,2490,0,14951.9613103568,13972571.6885871,
Geocortex.Gis.Geometries.Polygon,1704,,1998,MAY,1998,4,None,2,0.23,0.1532,2490,0,14952.1540307461,13972931.8842014,
Geocortex.Gis.Geometries.Polygon,1705,,1998,MAY,1998,4,None,3,0.23,0.1532,2490,0,14952.1533813735,13972930.6704325,
Geocortex.Gis.Geometries.Polygon,1706,,1998,MAY,1998,4,None,4,0.23,0.1532,2490,0,14952.1559611542,13972935.4921488,
Geocortex.Gis.Geometries.Polygon,1707,,1998,MAY,1998,4,None,5,0.23,0.1532,2490,0,14952.1603379083,13972943.6724516,
Geocortex.Gis.Geometries.Polygon,1708,,1998,MAY,1998,4,None,6,0.23,0.1532,2490,0,14952.155213847,13972934.0955434,
Geocortex.Gis.Geometries.Polygon,1709,,1998,MAY,1998,4,None,7,0.23,0.1532,2490,0,14952.1493895752,13972923.2098821,
Geocortex.Gis.Geometries.Polygon,1710,,1998,MAY,1998,4,None,8,0.23,0.1532,2490,0,14952.1499202194,13972924.2017121,
Geocortex.Gis.Geometries.Polygon,1711,,1998,MAY,1998,4,None,9,0.23,0.1532,2490,0,14952.1498677236,13972924.1036481,
Geocortex.Gis.Geometries.Polygon,1712,,1998,MAY,1998,4,None,10,0.23,0.1532,2490,0,14952.1494622875,13972923.3459384,
Geocortex.Gis.Geometries.Polygon,1713,,1998,MAY,1998,4,None,11,0.23,0.1532,2490,0,14952.1514060558,13972926.9789178,
Geocortex.Gis.Geometries.Polygon,1714,,1998,MAY,1998,4,None,12,0.23,0.1532,2490,0,14952.149689905,13972923.7713933,
Geocortex.Gis.Geometries.Polygon,1715,,1998,MAY,1998,4,None,13,0.23,0.1532,2490,0,14952.1458414571,13972916.5785688,
Geocortex.Gis.Geometries.Polygon,1716,,1998,MAY,1998,4,None,14,0.23,0.1532,2490,0,14952.1412387287,13972907.9759815,
Geocortex.Gis.Geometries.Polygon,1717,,1998,MAY,1998,4,None,15,0.23,0.1532,2490,0,14952.1413611995,13972908.2048489,
Geocortex.Gis.Geometries.Polygon,1718,,1998,MAY,1998,4,None,16,0.23,0.1532,2490,0,14952.1411332778,13972907.7788254,
Geocortex.Gis.Geometries.Polygon,1719,,1998,MAY,1998,4,None,17,0.23,0.1532,2490,0,14952.1396915193,13972905.0841308,
Geocortex.Gis.Geometries.Polygon,1720,,1998,MAY,1998,4,None,18,0.23,0.1532,2490,0,14952.1406407517,13972906.8582548,
Geocortex.Gis.Geometries.Polygon,1721,,1998,MAY,1998,4,None,19,0.23,0.1532,2490,0,14952.1297343682,13972886.4740548,
Geocortex.Gis.Geometries.Polygon,1722,,1998,MAY,1998,4,None,20,0.23,0.1532,2490,0,14952.1030113222,13972836.5282409,
Geocortex.Gis.Geometries.Polygon,1723,,1998,MAY,1998,4,None,21,0.23,0.1532,2490,0,14952.092411803,13972816.7175687,
Geocortex.Gis.Geometries.Polygon,1724,,1998,MAY,1998,4,None,22,0.23,0.1532,2490,0,14952.0970970546,13972825.4744172,
Geocortex.Gis.Geometries.Polygon,1725,,1998,MAY,1998,4,None,23,0.23,0.1532,2490,0,14952.10606308,13972842.2320398,
Geocortex.Gis.Geometries.Polygon,1726,,1998,MAY,1998,4,None,24,0.23,0.1532,2490,0,14952.106958424,13972843.9054829,
Geocortex.Gis.Geometries.Polygon,1727,,1998,MAY,1998,4,None,25,0.23,0.1532,2490,0,14952.1071990161,13972844.3551647,
Geocortex.Gis.Geometries.Polygon,1728,,1998,MAY,1998,4,None,26,0.23,0.1532,2490,0,14952.106883066,13972843.7646554,
Geocortex.Gis.Geometries.Polygon,1729,,1998,MAY,1998,4,None,27,0.23,0.1532,2490,0,14952.1136642881,13972856.4387936,
Geocortex.Gis.Geometries.Polygon,1730,,1998,MAY,1998,4,None,28,0.23,0.1532,2490,0,14952.1187831382,13972866.0058881,
Geocortex.Gis.Geometries.Polygon,1731,,1998,MAY,1998,4,None,29,0.23,0.1532,2490,0,14952.1134449745,13972856.0287097,
Geocortex.Gis.Geometries.Polygon,1732,,1998,MAY,1998,4,None,30,0.23,0.1532,2490,0,14952.1180189854,13972864.5776726,
Geocortex.Gis.Geometries.Polygon,1733,,1998,MAY,1998,4,None,31,0.23,0.1532,2490,0,14952.1228909997,13972873.6835059,
Geocortex.Gis.Geometries.Polygon,1734,,1998,MAY,1998,4,None,32,0.23,0.1532,2490,0,14952.1206171713,13972869.433733,
Geocortex.Gis.Geometries.Polygon,1735,,1998,MAY,1998,4,None,33,0.23,0.1532,2490,0,14952.1214178724,13972870.9302341,
Geocortex.Gis.Geometries.Polygon,1736,,1998,MAY,1998,4,None,34,0.23,0.1532,2490,0,14952.1218516743,13972871.7410358,
Geocortex.Gis.Geometries.Polygon,1737,,1998,MAY,1998,4,None,35,0.23,0.1532,2490,0,14952.1215904298,13972871.2527573,
Geocortex.Gis.Geometries.Polygon,1738,,1998,MAY,1998,4,None,36,0.23,0.1532,2490,0,14952.1199357997,13972868.1602913,
Geocortex.Gis.Geometries.Polygon,1739,,1998,MAY,1998,4,None,37,0.23,0.1532,2490,0,14952.1092374402,13972848.1649418,
Geocortex.Gis.Geometries.Polygon,1740,,1998,MAY,1998,4,None,38,0.23,0.1532,2490,0,14952.1105862162,13972850.6858598,
Geocortex.Gis.Geometries.Polygon,1741,,1998,APR,1998,4,None,69,0.23,0.1532,2490,0,14952.1251950485,13972877.9899467,
Geocortex.Gis.Geometries.Polygon,1742,,1998,APR,1998,4,None,70,0.23,0.1532,2490,0,14952.1357477721,13972897.7131578,
Geocortex.Gis.Geometries.Polygon,1743,,1998,APR,1998,4,None,71,0.23,0.1532,2490,0,14952.1376013604,13972901.1775986,
Geocortex.Gis.Geometries.Polygon,1744,,1998,APR,1998,4,None,72,0.23,0.1532,2490,0,14952.1407152607,13972906.9975641,
Geocortex.Gis.Geometries.Polygon,1745,,1998,APR,1998,4,None,73,0.23,0.1532,2490,0,14952.1438438292,13972912.8449584,
Geocortex.Gis.Geometries.Polygon,1746,,1998,APR,1998,4,None,74,0.23,0.1532,2490,0,14952.1438438292,13972912.8449584,
Geocortex.Gis.Geometries.Polygon,2278,,1998,APR,1998,5,None,75,0.23,0.1532,2490,0,14952.3051149372,13973214.2650865,
Geocortex.Gis.Geometries.Polygon,2279,,1998,APR,1998,5,None,76,0.23,0.1532,2490,0,14952.3089078171,13973221.3541237,
Geocortex.Gis.Geometries.Polygon,2280,,1998,APR,1998,5,None,77,0.23,0.1532,2490,0,14952.2998589416,13973204.4414337,
Geocortex.Gis.Geometries.Polygon,2281,,1998,APR,1998,5,None,78,0.23,0.1532,2490,0,14952.2899570242,13973185.934426,
Geocortex.Gis.Geometries.Polygon,2282,,1998,APR,1998,5,None,79,0.23,0.1532,2490,0,14952.2762019782,13973160.225765,
Geocortex.Gis.Geometries.Polygon,2283,,1998,APR,1998,5,None,80,0.23,0.1532,2490,0,14952.2748299842,13973157.6614125,
Geocortex.Gis.Geometries.Polygon,2284,,1998,APR,1998,5,None,81,0.23,0.1532,2490,0,14952.2806496563,13973168.5385139,
Geocortex.Gis.Geometries.Polygon,2285,,1998,MAY,1998,5,None,115,0.23,0.1532,2490,0,14952.2983693877,13973201.6573499,
Geocortex.Gis.Geometries.Polygon,2286,,1998,MAY,1998,5,None,116,0.23,0.1532,2490,0,14952.2984070207,13973201.7277026,
Geocortex.Gis.Geometries.Polygon,2287,,1998,MAY,1998,5,None,117,0.23,0.1532,2490,0,14952.2977406802,13973200.4823439,
Geocortex.Gis.Geometries.Polygon,2288,,1998,MAY,1998,5,None,118,0.23,0.1532,2490,0,14952.3021486353,13973208.7210251,
Geocortex.Gis.Geometries.Polygon,2289,,1998,MAY,1998,5,None,119,0.23,0.1532,2490,0,14952.3035299711,13973211.3028046,
Geocortex.Gis.Geometries.Polygon,2290,,1998,MAY,1998,5,None,120,0.23,0.1532,2490,0,14952.3003286135,13973205.3192997,
Geocortex.Gis.Geometries.Polygon,2291,,1998,MAY,1998,5,None,121,0.23,0.1532,2490,0,14952.2990363777,13973202.9040067,
Geocortex.Gis.Geometries.Polygon,2292,,1998,MAY,1998,5,None,122,0.23,0.1532,2490,0,14952.2940519514,13973193.5879254,
Geocortex.Gis.Geometries.Polygon,2293,,1998,MAY,1998,5,None,123,0.23,0.1532,2490,0,14952.2908273794,13973187.5611344,
Geocortex.Gis.Geometries.Polygon,2294,,1998,MAY,1998,5,None,124,0.23,0.1532,2490,0,14952.2910216246,13973187.924214,
Geocortex.Gis.Geometries.Polygon,2295,,1998,MAY,1998,5,None,126,0.23,0.1532,2490,0,14952.3030810339,13973210.4636236,
Geocortex.Gis.Geometries.Polygon,2296,,1998,MAY,1998,5,None,127,0.23,0.1532,2490,0,14952.3156635319,13973233.9806408,
Geocortex.Gis.Geometries.Polygon,2297,,1998,MAY,1998,5,None,128,0.23,0.1532,2490,0,14952.311682926,13973226.5408195,
Geocortex.Gis.Geometries.Polygon,2298,,1998,MAY,1998,5,None,129,0.23,0.1532,2490,0,14952.3173081733,13973237.0546326,
Geocortex.Gis.Geometries.Polygon,2299,,1998,MAY,1998,5,None,130,0.23,0.1532,2490,0,14952.3036384752,13973211.505503,
Geocortex.Gis.Geometries.Polygon,2300,,1998,MAY,1998,5,None,131,0.23,0.1532,2490,0,14952.2979610692,13973200.8941953,
Geocortex.Gis.Geometries.Polygon,2301,,1998,MAY,1998,5,None,132,0.23,0.1532,2490,0,14952.2996082948,13973203.9728541,
Geocortex.Gis.Geometries.Polygon,2302,,1998,MAY,1998,5,None,133,0.23,0.1532,2490,0,14952.2938995309,13973193.3029232,
Geocortex.Gis.Geometries.Polygon,2303,,1998,MAY,1998,5,None,134,0.23,0.1532,2490,0,14952.2903055907,13973186.5857867,
Geocortex.Gis.Geometries.Polygon,2304,,1998,MAY,1998,5,None,135,0.23,0.1532,2490,0,14952.2862282579,13973178.9651651,
Geocortex.Gis.Geometries.Polygon,2305,,1998,MAY,1998,5,None,136,0.23,0.1532,2490,0,14952.2808013661,13973168.8221615,
Geocortex.Gis.Geometries.Polygon,2306,,1998,MAY,1998,5,None,137,0.23,0.1532,2490,0,14952.2910058678,13973187.8947581,
Geocortex.Gis.Geometries.Polygon,2307,,1998,MAY,1998,5,None,138,0.23,0.1532,2490,0,14952.305081364,13973214.2023681,
Geocortex.Gis.Geometries.Polygon,2308,,1998,MAY,1998,5,None,139,0.23,0.1532,2490,0,14952.3192646348,13973240.7114414,
Geocortex.Gis.Geometries.Polygon,2309,,1998,MAY,1998,5,None,140,0.23,0.1532,2490,0,14952.3244204402,13973250.3478343,
Geocortex.Gis.Geometries.Polygon,2310,,1998,MAY,1998,5,None,141,0.23,0.1532,2490,0,14952.3252039173,13973251.8121888,
Geocortex.Gis.Geometries.Polygon,2311,,1998,MAY,1998,5,None,142,0.23,0.1532,2490,0,14952.3276075066,13973256.3046025,
Geocortex.Gis.Geometries.Polygon,2312,,1998,MAY,1998,5,None,143,0.23,0.1532,2490,0,14952.3246704912,13973250.8152219,
Geocortex.Gis.Geometries.Polygon,2313,,1998,MAY,1998,5,None,144,0.23,0.1532,2490,0,14952.3260006915,13973253.3014544,
Geocortex.Gis.Geometries.Polygon,2314,,1998,MAY,1998,5,None,145,0.23,0.1532,2490,0,14952.3216777633,13973245.221732,
Geocortex.Gis.Geometries.Polygon,2315,,1998,MAY,1998,5,None,146,0.23,0.1532,2490,0,14952.3257688272,13973252.8680869,
Geocortex.Gis.Geometries.Polygon,2316,,1998,MAY,1998,5,None,147,0.23,0.1532,2490,0,14952.3310268019,13973262.6954506,
Geocortex.Gis.Geometries.Polygon,2317,,1998,MAY,1998,5,None,148,0.23,0.1532,2490,0,14952.340211458,13973279.861951,
Geocortex.Gis.Geometries.Polygon,2318,,1998,MAY,1998,5,None,149,0.23,0.1532,2490,0,14952.3446206178,13973288.1028422,
Geocortex.Gis.Geometries.Polygon,2319,,1998,MAY,1998,5,None,150,0.23,0.1532,2490,0,14952.3474169021,13973293.3291616,
Geocortex.Gis.Geometries.Polygon,2320,,1998,MAY,1998,5,None,151,0.23,0.1532,2490,0,14952.3466902854,13973291.9710942,
Geocortex.Gis.Geometries.Polygon,2321,,1998,MAY,1998,5,None,152,0.23,0.1532,2490,0,14952.3502303476,13973298.5876292,
Geocortex.Gis.Geometries.Polygon,2322,,1998,MAY,1998,5,None,153,0.23,0.1532,2490,0,14952.3519864857,13973301.8699416,
Geocortex.Gis.Geometries.Polygon,2323,,1998,MAY,1998,5,None,154,0.23,0.1532,2490,0,14952.3628417967,13973322.1589733,
Geocortex.Gis.Geometries.Polygon,2324,,1998,MAY,1998,5,None,155,0.23,0.1532,2490,0,14952.3711817214,13973337.7466099,
Geocortex.Gis.Geometries.Polygon,2325,,1998,MAY,1998,5,None,156,0.23,0.1532,2490,0,14952.3752969307,13973345.4380571,
Geocortex.Gis.Geometries.Polygon,2326,,1998,MAY,1998,5,None,157,0.23,0.1532,2490,0,14952.3771757176,13973348.9495686,
Geocortex.Gis.Geometries.Polygon,2327,,1998,MAY,1998,5,None,158,0.23,0.1532,2490,0,14952.3752613411,13973345.3714979,
Geocortex.Gis.Geometries.Polygon,2328,,1998,MAY,1998,5,None,159,0.23,0.1532,2490,0,14952.3752613411,13973345.3714979,
Geocortex.Gis.Geometries.Polygon,2837,,1998,MAY,1998,6,None,157,0.23,0.1532,2490,0,14952.5156327806,13973607.733716,
Geocortex.Gis.Geometries.Polygon,2838,,1998,MAY,1998,6,None,158,0.23,0.1532,2490,0,14952.5126046096,13973602.0739074,
Geocortex.Gis.Geometries.Polygon,2839,,1998,MAY,1998,6,None,159,0.23,0.1532,2490,0,14952.5106203794,13973598.3652874,
Geocortex.Gis.Geometries.Polygon,2840,,1998,MAY,1998,6,None,160,0.23,0.1532,2490,0,14952.5073314595,13973592.2180928,
Geocortex.Gis.Geometries.Polygon,2841,,1998,MAY,1998,6,None,161,0.23,0.1532,2490,0,14952.5060018525,13973589.7329567,
Geocortex.Gis.Geometries.Polygon,2842,,1998,MAY,1998,6,None,162,0.23,0.1532,2490,0,14952.4995650139,13973577.7020876,
Geocortex.Gis.Geometries.Polygon,2843,,1998,MAY,1998,6,None,163,0.23,0.1532,2490,0,14952.4959528787,13973570.9507419,
Geocortex.Gis.Geometries.Polygon,2844,,1998,MAY,1998,6,None,164,0.23,0.1532,2490,0,14952.4916118721,13973562.8370721,
Geocortex.Gis.Geometries.Polygon,2845,,1998,MAY,1998,6,None,165,0.23,0.1532,2490,0,14952.5010841476,13973580.5413228,
Geocortex.Gis.Geometries.Polygon,2846,,1998,MAY,1998,6,None,166,0.23,0.1532,2490,0,14952.5115104274,13973600.0286775,
Geocortex.Gis.Geometries.Polygon,2847,,1998,MAY,1998,6,None,167,0.23,0.1532,2490,0,14952.5247672018,13973624.8063526,
Geocortex.Gis.Geometries.Polygon,2848,,1998,MAY,1998,6,None,168,0.23,0.1532,2490,0,14952.5178663595,13973611.9083102,
Geocortex.Gis.Geometries.Polygon,2849,,1998,MAY,1998,6,None,169,0.23,0.1532,2490,0,14952.516215441,13973608.8226809,
Geocortex.Gis.Geometries.Polygon,2850,,1998,MAY,1998,6,None,170,0.23,0.1532,2490,0,14952.5100508919,13973597.3007991,
Geocortex.Gis.Geometries.Polygon,2851,,1998,MAY,1998,6,None,171,0.23,0.1532,2490,0,14952.5118716202,13973600.7038641,
Geocortex.Gis.Geometries.Polygon,2852,,1998,MAY,1998,6,None,172,0.23,0.1532,2490,0,14952.5124033487,13973601.6976971,
Geocortex.Gis.Geometries.Polygon,2853,,1998,MAY,1998,6,None,173,0.23,0.1532,2490,0,14952.5088126952,13973594.9865584,
Geocortex.Gis.Geometries.Polygon,2854,,1998,MAY,1998,6,None,174,0.23,0.1532,2490,0,14952.4957636458,13973570.5970691,
Geocortex.Gis.Geometries.Polygon,2855,,1998,MAY,1998,6,None,175,0.23,0.1532,2490,0,14952.4879988761,13973556.084243,
Geocortex.Gis.Geometries.Polygon,2856,,1998,MAY,1998,6,None,176,0.23,0.1532,2490,0,14952.4888149574,13973557.6095799,
Geocortex.Gis.Geometries.Polygon,2857,,1998,MAY,1998,6,None,177,0.23,0.1532,2490,0,14952.5053929675,13973588.5949352,
Geocortex.Gis.Geometries.Polygon,2858,,1998,MAY,1998,6,None,178,0.23,0.1532,2490,0,14952.522681974,13973620.9091945,
Geocortex.Gis.Geometries.Polygon,2859,,1998,MAY,1998,6,None,179,0.23,0.1532,2490,0,14952.5296536701,13973633.9397518,
Geocortex.Gis.Geometries.Polygon,2860,,1998,MAY,1998,6,None,180,0.23,0.1532,2490,0,14952.5268987316,13973628.7905856,
Geocortex.Gis.Geometries.Polygon,2861,,1998,MAY,1998,6,None,181,0.23,0.1532,2490,0,14952.5201219277,13973616.1242836,
