geometry,OBJECTID,Shape,CAPTURE,ACQ_MONTH,ACQ_YEAR,RUN,RUN_ALPHA,PHOTO,F_PLANE,F,HAGL,SCALE,Shape_Length,Shape_Area,MISSING
Geocortex.Gis.Geometries.Polygon,39,,1952,JUL,1952,1,None,5024,0.23,0.3048,4581,0,13827.0825854933,11949263.3011785,
Geocortex.Gis.Geometries.Polygon,40,,1952,JUL,1952,1,None,5025,0.23,0.3048,4581,0,13827.149598081,11949379.1250103,
Geocortex.Gis.Geometries.Polygon,41,,1952,JUL,1952,1,None,5026,0.23,0.3048,4581,0,13827.2190264743,11949499.1249477,
Geocortex.Gis.Geometries.Polygon,42,,1952,JUL,1952,1,None,5027,0.23,0.3048,4581,0,13827.272536901,11949591.612705,
Geocortex.Gis.Geometries.Polygon,43,,1952,JUL,1952,1,None,5028,0.23,0.3048,4581,0,13827.3452453204,11949717.282838,
Geocortex.Gis.Geometries.Polygon,44,,1952,JUL,1952,1,None,5029,0.23,0.3048,4581,0,13827.4015569276,11949814.6130432,
Geocortex.Gis.Geometries.Polygon,45,,1952,JUL,1952,1,None,5030,0.23,0.3048,4581,0,13827.4648177074,11949923.9547905,
Geocortex.Gis.Geometries.Polygon,46,,1952,JUL,1952,1,None,5031,0.23,0.3048,4581,0,13827.5277114791,11950032.6626999,
Geocortex.Gis.Geometries.Polygon,47,,1952,JUL,1952,1,None,5032,0.23,0.3048,4581,0,13827.5884835095,11950137.7037353,
Geocortex.Gis.Geometries.Polygon,48,,1955,OCT,1955,1,None,5025,0.23,0.25602,2548,0,9156.34077345408,5239911.02234598,
Geocortex.Gis.Geometries.Polygon,49,,1955,OCT,1955,1,None,5026,0.23,0.25602,2548,0,9156.29502633175,5239858.66293004,
Geocortex.Gis.Geometries.Polygon,50,,1955,OCT,1955,1,None,5027,0.23,0.25602,2548,0,9156.25472234285,5239812.53361812,
Geocortex.Gis.Geometries.Polygon,51,,1955,OCT,1955,1,None,5028,0.23,0.25602,2548,0,9156.21432485052,5239766.29756219,
Geocortex.Gis.Geometries.Polygon,52,,1955,OCT,1955,1,None,5029,0.23,0.25602,2548,0,9156.1796089358,5239726.56437295,
Geocortex.Gis.Geometries.Polygon,53,,1955,OCT,1955,1,None,5030,0.23,0.25602,2548,0,9156.14281890181,5239684.45744896,
Geocortex.Gis.Geometries.Polygon,54,,1955,OCT,1955,1,None,5031,0.23,0.25602,2548,0,9156.10069263989,5239636.24328936,
Geocortex.Gis.Geometries.Polygon,55,,1955,OCT,1955,1,None,5032,0.23,0.25602,2548,0,9156.05952721068,5239589.12900438,
Geocortex.Gis.Geometries.Polygon,56,,1955,OCT,1955,1,None,5033,0.23,0.25602,2548,0,9156.02227881039,5239546.49797338,
Geocortex.Gis.Geometries.Polygon,57,,1955,OCT,1955,1,None,5034,0.23,0.25602,2548,0,9155.99002181098,5239509.57983975,
Geocortex.Gis.Geometries.Polygon,58,,1955,OCT,1955,1,None,5035,0.23,0.25602,2548,0,9155.95605107291,5239470.70047257,
Geocortex.Gis.Geometries.Polygon,59,,1955,OCT,1955,1,None,5036,0.23,0.25602,2548,0,9155.92610801174,5239436.43086196,
Geocortex.Gis.Geometries.Polygon,60,,1955,OCT,1955,1,None,5037,0.23,0.25602,2548,0,9155.89065195731,5239395.85182149,
Geocortex.Gis.Geometries.Polygon,61,,1955,OCT,1955,1,None,5038,0.23,0.25602,2548,0,9155.86029391683,5239361.10752877,
Geocortex.Gis.Geometries.Polygon,62,,1955,OCT,1955,1,None,5039,0.23,0.25602,2548,0,9155.82619004625,5239322.07631868,
Geocortex.Gis.Geometries.Polygon,63,,1955,OCT,1955,1,None,5040,0.23,0.25602,2548,0,9155.79105172149,5239281.86135303,
Geocortex.Gis.Geometries.Polygon,64,,1955,OCT,1955,1,None,5041,0.23,0.25602,2548,0,9155.74664255159,5239231.03633565,
Geocortex.Gis.Geometries.Polygon,65,,1955,OCT,1955,1,None,5042,0.23,0.25602,2548,0,9155.69830691769,5239175.71786612,
Geocortex.Gis.Geometries.Polygon,66,,1955,OCT,1955,1,None,5043,0.23,0.25602,2548,0,9155.6642166508,5239136.70292901,
Geocortex.Gis.Geometries.Polygon,67,,1955,NOV,1955,1,None,5044,0.23,0.25602,2548,0,9155.62209697889,5239088.49885491,
Geocortex.Gis.Geometries.Polygon,68,,1958,MAY,1958,1,None,5048,0.23,0.254,2548,0,9228.38089831335,5322688.3752034,
Geocortex.Gis.Geometries.Polygon,69,,1958,MAY,1958,1,None,5049,0.23,0.254,2548,0,9228.41414478819,5322726.72667211,
Geocortex.Gis.Geometries.Polygon,70,,1958,MAY,1958,1,None,5050,0.23,0.254,2548,0,9228.44316718594,5322760.20555767,
Geocortex.Gis.Geometries.Polygon,71,,1958,MAY,1958,1,None,5051,0.23,0.254,2548,0,9228.47450668883,5322796.35745956,
Geocortex.Gis.Geometries.Polygon,72,,1958,MAY,1958,1,None,5052,0.23,0.254,2548,0,9228.51118882221,5322838.67254454,
Geocortex.Gis.Geometries.Polygon,73,,1958,MAY,1958,1,None,5053,0.23,0.254,2548,0,9228.5452356713,5322877.94784396,
Geocortex.Gis.Geometries.Polygon,74,,1958,MAY,1958,1,None,5054,0.23,0.254,2548,0,9228.58269927598,5322921.16476754,
Geocortex.Gis.Geometries.Polygon,75,,1958,MAY,1958,1,None,5055,0.23,0.254,2548,0,9228.62096865836,5322965.31137389,
Geocortex.Gis.Geometries.Polygon,76,,1958,MAY,1958,1,None,5056,0.23,0.254,2548,0,9228.65025301368,5322999.09320669,
Geocortex.Gis.Geometries.Polygon,77,,1958,MAY,1958,1,None,5057,0.23,0.254,2548,0,9228.68494802091,5323039.11677948,
